# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_15> 
0.7275 0.952392 
0.72875 0.941838 
0.73 0.930298 
0.73125 0.917794 
0.7325 0.904353 
0.73375 0.890002 
0.735 0.874769 
0.73625 0.858686 
0.7375 0.841783 
0.73875 0.824094 
0.74 0.805655 
0.74125 0.7865 
0.7425 0.766666 
0.74375 0.746193 
0.745 0.725118 
0.74625 0.703482 
0.7475 0.681327 
0.74875 0.658693 
0.75 0.635623 
0.75125 0.612159 
0.7525 0.588347 
0.75375 0.564228 
0.755 0.539847 
0.75625 0.515249 
0.7575 0.490478 
0.75875 0.465578 
0.76 0.440595 
0.76125 0.415572 
0.7625 0.390553 
0.76375 0.365582 
0.765 0.340703 
0.76625 0.315958 
0.7675 0.29139 
0.76875 0.267039 
0.77 0.242948 
0.77125 0.219155 
0.7725 0.195701 
0.77375 0.172623 
0.775 0.149957 
0.77625 0.127741 
0.7775 0.106008 
0.77875 0.0847926 
0.78 0.0641258 
0.78125 0.0440387 
0.7825 0.0245603 
0.78375 0.0057184 
0.785 -0.0124611 
0.78625 -0.0299537 
0.7875 -0.0467366 
0.78875 -0.0627889 
0.79 -0.0780912 
0.79125 -0.092626 
0.7925 -0.106378 
0.79375 -0.119332 
0.795 -0.131478 
0.79625 -0.142805 
0.7975 -0.153304 
0.79875 -0.16297 
0.8 -0.171798 
0.80125 -0.179786 
0.8025 -0.186933 
0.80375 -0.193241 
0.805 -0.198713 
0.80625 -0.203354 
0.8075 -0.207172 
0.80875 -0.210175 
0.81 -0.212373 
0.81125 -0.213781 
0.8125 -0.214412 
0.81375 -0.214281 
0.815 -0.213408 
0.81625 -0.21181 
0.8175 -0.209509 
0.81875 -0.206528 
0.82 -0.20289 
0.82125 -0.198621 
0.8225 -0.193747 
0.82375 -0.188296 
0.825 -0.182298 
0.82625 -0.175781 
0.8275 -0.168779 
0.82875 -0.161323 
0.83 -0.153445 
0.83125 -0.14518 
0.8325 -0.136563 
0.83375 -0.127628 
0.835 -0.118412 
0.83625 -0.108949 
0.8375 -0.0992779 
0.83875 -0.0894337 
0.84 -0.0794536 
0.84125 -0.0693743 
0.8425 -0.0592326 
0.84375 -0.049065 
0.845 -0.0389077 
0.84625 -0.0287967 
0.8475 -0.0187672 
0.84875 -0.00885407 
0.85 0.000908545 
0.85125 0.0104873 
0.8525 0.0198498 
0.85375 0.0289645 
0.855 0.037801 
0.85625 0.0463301 
0.8575 0.0545237 
0.85875 0.0623551 
0.86 0.0697992 
0.86125 0.0768322 
0.8625 0.0834319 
0.86375 0.0895778 
0.865 0.0952511 
0.86625 0.100435 
0.8675 0.105114 
0.86875 0.109275 
0.87 0.112907 
0.87125 0.116 
0.8725 0.118547 
0.87375 0.120544 
0.875 0.121987 
0.87625 0.122874 
0.8775 0.123209 
0.87875 0.122992 
0.88 0.122232 
0.88125 0.120934 
0.8825 0.119109 
0.88375 0.116769 
0.885 0.113928 
0.88625 0.110602 
0.8875 0.106809 
0.88875 0.10257 
0.89 0.0979055 
0.89125 0.0928409 
0.8925 0.0874012 
0.89375 0.081614 
0.895 0.0755082 
0.89625 0.0691143 
0.8975 0.0624643 
0.89875 0.0555913 
0.9 0.0485297 
0.90125 0.0413149 
0.9025 0.0339833 
0.90375 0.026572 
0.905 0.0191187 
0.90625 0.0116615 
0.9075 0.00423896 
0.90875 -0.00311033 
0.91 -0.0103478 
0.91125 -0.0174352 
0.9125 -0.0243346 
0.91375 -0.0310085 
0.915 -0.0374207 
0.91625 -0.0435354 
0.9175 -0.0493184 
0.91875 -0.0547367 
0.92 -0.0597589 
0.92125 -0.0643555 
0.9225 -0.0684989 
0.92375 -0.0721638 
0.925 -0.0753272 
0.92625 -0.0779686 
0.9275 -0.0800706 
0.92875 -0.0816183 
0.93 -0.0826005 
0.93125 -0.0830088 
0.9325 -0.0828385 
0.93375 -0.0820887 
0.935 -0.0807619 
0.93625 -0.0788647 
0.9375 -0.0764077 
0.93875 -0.0734056 
0.94 -0.069877 
0.94125 -0.0658452 
0.9425 -0.0613372 
0.94375 -0.0563846 
0.945 -0.0510231 
0.94625 -0.0452926 
0.9475 -0.039237 
0.94875 -0.0329041 
0.95 -0.0263458 
0.95125 -0.0196173 
0.9525 -0.0127773 
0.95375 -0.0058875 
0.955 0.00098749 
0.95625 0.0077808 
0.9575 0.0144236 
0.95875 0.0208456 
0.96 0.0269757 
0.96125 0.0327424 
0.9625 0.0380747 
0.96375 0.0429028 
0.965 0.0471589 
0.96625 0.050778 
0.9675 0.0536992 
0.96875 0.0558667 
0.97 0.0572306 
0.97125 0.0577488 
0.9725 0.057388 
0.97375 0.0561251 
0.975 0.0539491 
0.97625 0.0508629 
0.9775 0.0468846 
0.97875 0.04205 
0.98 0.0364147 
0.98125 0.0300559 
0.9825 0.0230754 
0.98375 0.0156017 
0.985 0.00779297 
0.98625 -0.000160237 
0.9875 -0.00803174 
0.98875 -0.0155566 
0.99 -0.0224276 
0.99125 -0.0282919 
0.9925 -0.0327467 
0.99375 -0.0353356 
0.995 -0.0355442 
0.99625 -0.0327957 
0.9975 -0.0264459 
0.99875 -0.0157786 
1 0 


