# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:51:31
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_18> 
0 0 
0.00125 0 
0.0025 0 
0.00375 0 
0.005 0 
0.00625 0 
0.0075 0 
0.00875 0 
0.01 0 
0.01125 0 
0.0125 0 
0.01375 0 
0.015 0 
0.01625 0 
0.0175 0 
0.01875 0 
0.02 0 
0.02125 0 
0.0225 0 
0.02375 0 
0.025 0 
0.02625 0 
0.0275 0 
0.02875 0 
0.03 0 
0.03125 0 
0.0325 0 
0.03375 0 
0.035 0 
0.03625 0 
0.0375 0 
0.03875 0 
0.04 0 
0.04125 0 
0.0425 0 
0.04375 0 
0.045 0 
0.04625 0 
0.0475 0 
0.04875 0 
0.05 0 
0.05125 0 
0.0525 0 
0.05375 0 
0.055 0 
0.05625 0 
0.0575 0 
0.05875 0 
0.06 0 
0.06125 0 
0.0625 0 
0.06375 0 
0.065 0 
0.06625 0 
0.0675 0 
0.06875 0 
0.07 0 
0.07125 0 
0.0725 0 
0.07375 0 
0.075 0 
0.07625 0 
0.0775 0 
0.07875 0 
0.08 0 
0.08125 0 
0.0825 0 
0.08375 0 
0.085 0 
0.08625 0 
0.0875 0 
0.08875 0 
0.09 0 
0.09125 0 
0.0925 0 
0.09375 0 
0.095 0 
0.09625 0 
0.0975 0 
0.09875 0 
0.1 0 
0.10125 0 
0.1025 0 
0.10375 0 
0.105 0 
0.10625 0 
0.1075 0 
0.10875 0 
0.11 0 
0.11125 0 
0.1125 0 
0.11375 0 
0.115 0 
0.11625 0 
0.1175 0 
0.11875 0 
0.12 0 
0.12125 0 
0.1225 0 
0.12375 0 
0.125 0 
0.12625 0 
0.1275 0 
0.12875 0 
0.13 0 
0.13125 0 
0.1325 0 
0.13375 0 
0.135 0 
0.13625 0 
0.1375 0 
0.13875 0 
0.14 0 
0.14125 0 
0.1425 0 
0.14375 0 
0.145 0 
0.14625 0 
0.1475 0 
0.14875 0 
0.15 0 
0.15125 0 
0.1525 0 
0.15375 0 
0.155 0 
0.15625 0 
0.1575 0 
0.15875 0 
0.16 0 
0.16125 0 
0.1625 0 
0.16375 0 
0.165 0 
0.16625 0 
0.1675 0 
0.16875 0 
0.17 0 
0.17125 0 
0.1725 0 
0.17375 0 
0.175 0 
0.17625 0 
0.1775 0 
0.17875 0 
0.18 0 
0.18125 0 
0.1825 0 
0.18375 0 
0.185 0 
0.18625 0 
0.1875 0 
0.18875 0 
0.19 0 
0.19125 0 
0.1925 0 
0.19375 0 
0.195 0 
0.19625 0 
0.1975 0 
0.19875 0 
0.2 0 
0.20125 0 
0.2025 0 
0.20375 0 
0.205 0 
0.20625 0 
0.2075 0 
0.20875 0 
0.21 0 
0.21125 0 
0.2125 0 
0.21375 0 
0.215 0 
0.21625 0 
0.2175 0 
0.21875 0 
0.22 0 
0.22125 0 
0.2225 0 
0.22375 0 
0.225 0 
0.22625 0 
0.2275 0 
0.22875 0 
0.23 0 
0.23125 0 
0.2325 0 
0.23375 0 
0.235 0 
0.23625 0 
0.2375 0 
0.23875 0 
0.24 0 
0.24125 0 
0.2425 0 
0.24375 0 
0.245 0 
0.24625 0 
0.2475 0 
0.24875 0 
0.25 0 
0.25125 0 
0.2525 0 
0.25375 0 
0.255 0 
0.25625 0 
0.2575 0 
0.25875 0 
0.26 0 
0.26125 0 
0.2625 0 
0.26375 0 
0.265 0 
0.26625 0 
0.2675 0 
0.26875 0 
0.27 0 
0.27125 0 
0.2725 0 
0.27375 0 
0.275 0 
0.27625 0 
0.2775 0 
0.27875 0 
0.28 0 
0.28125 0 
0.2825 0 
0.28375 0 
0.285 0 
0.28625 0 
0.2875 0 
0.28875 0 
0.29 0 
0.29125 0 
0.2925 0 
0.29375 0 
0.295 0 
0.29625 0 
0.2975 0 
0.29875 0 
0.3 0 
0.30125 0 
0.3025 0 
0.30375 0 
0.305 0 
0.30625 0 
0.3075 0 
0.30875 0 
0.31 0 
0.31125 0 
0.3125 0 
0.31375 0 
0.315 0 
0.31625 0 
0.3175 0 
0.31875 0 
0.32 0 
0.32125 0 
0.3225 0 
0.32375 0 
0.325 0 
0.32625 0 
0.3275 0 
0.32875 0 
0.33 0 
0.33125 0 
0.3325 0 
0.33375 0 
0.335 0 
0.33625 0 
0.3375 0 
0.33875 0 
0.34 0 
0.34125 0 
0.3425 0 
0.34375 0 
0.345 0 
0.34625 0 
0.3475 0 
0.34875 0 
0.35 0 
0.35125 0 
0.3525 0 
0.35375 0 
0.355 0 
0.35625 0 
0.3575 0 
0.35875 0 
0.36 0 
0.36125 0 
0.3625 0 
0.36375 0 
0.365 0 
0.36625 0 
0.3675 0 
0.36875 0 
0.37 0 
0.37125 0 
0.3725 0 
0.37375 0 
0.375 0 
0.37625 0 
0.3775 0 
0.37875 0 
0.38 0 
0.38125 0 
0.3825 0 
0.38375 0 
0.385 0 
0.38625 0 
0.3875 0 
0.38875 0 
0.39 0 
0.39125 0 
0.3925 0 
0.39375 0 
0.395 0 
0.39625 0 
0.3975 0 
0.39875 0 
0.4 0 
0.40125 0 
0.4025 0 
0.40375 0 
0.405 0 
0.40625 0 
0.4075 0 
0.40875 0 
0.41 0 
0.41125 0 
0.4125 0 
0.41375 0 
0.415 0 
0.41625 0 
0.4175 0 
0.41875 0 
0.42 0 
0.42125 0 
0.4225 0 
0.42375 0 
0.425 0 
0.42625 0 
0.4275 0 
0.42875 0 
0.43 0 
0.43125 0 
0.4325 0 
0.43375 0 
0.435 0 
0.43625 0 
0.4375 0 
0.43875 0 
0.44 0 
0.44125 0 
0.4425 0 
0.44375 0 
0.445 0 
0.44625 0 
0.4475 0 
0.44875 0 
0.45 0 
0.45125 0 
0.4525 0 
0.45375 0 
0.455 0 
0.45625 0 
0.4575 0 
0.45875 0 
0.46 0 
0.46125 0 
0.4625 0 
0.46375 0 
0.465 0 
0.46625 0 
0.4675 0 
0.46875 0 
0.47 0 
0.47125 0 
0.4725 0 
0.47375 0 
0.475 0 
0.47625 0 
0.4775 0 
0.47875 0 
0.48 0 
0.48125 0 
0.4825 0 
0.48375 0 
0.485 0 
0.48625 0 
0.4875 0 
0.48875 0 
0.49 0 
0.49125 0 
0.4925 0 
0.49375 0 
0.495 0 
0.49625 0 
0.4975 0 
0.49875 0 
0.5 0 


0.5 0 
0.50125 -0.0097051 
0.5025 -0.0162444 
0.50375 -0.0201173 
0.505 -0.0217734 
0.50625 -0.0216157 
0.5075 -0.0200041 
0.50875 -0.0172585 
0.51 -0.0136619 
0.51125 -0.00946284 
0.5125 -0.00487857 
0.51375 -9.71886e-05 
0.515 0.00471979 
0.51625 0.00943526 
0.5175 0.0139343 
0.51875 0.0181225 
0.52 0.0219235 
0.52125 0.0252778 
0.5225 0.028141 
0.52375 0.0304817 
0.525 0.0322811 
0.52625 0.0335304 
0.5275 0.0342308 
0.52875 0.0343912 
0.53 0.0340278 
0.53125 0.0331631 
0.5325 0.0318244 
0.53375 0.0300436 
0.535 0.027856 
0.53625 0.0252996 
0.5375 0.0224146 
0.53875 0.0192427 
0.54 0.0158264 
0.54125 0.0122087 
0.5425 0.00843278 
0.54375 0.00454105 
0.545 0.000575297 
0.54625 -0.00342382 
0.5475 -0.00741707 
0.54875 -0.0113669 
0.55 -0.0152375 
0.55125 -0.0189953 
0.5525 -0.0226088 
0.55375 -0.0260488 
0.555 -0.0292887 
0.55625 -0.0323041 
0.5575 -0.0350733 
0.55875 -0.0375773 
0.56 -0.0397994 
0.56125 -0.0417258 
0.5625 -0.0433448 
0.56375 -0.0446478 
0.565 -0.0456281 
0.56625 -0.0462817 
0.5675 -0.0466069 
0.56875 -0.0466042 
0.57 -0.0462762 
0.57125 -0.0456277 
0.5725 -0.0446653 
0.57375 -0.0433975 
0.575 -0.0418345 
0.57625 -0.0399881 
0.5775 -0.0378717 
0.57875 -0.0354998 
0.58 -0.0328883 
0.58125 -0.0300544 
0.5825 -0.0270158 
0.58375 -0.0237914 
0.585 -0.0204008 
0.58625 -0.0168642 
0.5875 -0.0132022 
0.58875 -0.00943573 
0.59 -0.00558616 
0.59125 -0.00167484 
0.5925 0.00227677 
0.59375 0.00624734 
0.595 0.0102157 
0.59625 0.0141609 
0.5975 0.0180625 
0.59875 0.0219003 
0.6 0.0256549 
0.60125 0.0293074 
0.6025 0.0328394 
0.60375 0.0362337 
0.605 0.0394734 
0.60625 0.042543 
0.6075 0.0454276 
0.60875 0.0481135 
0.61 0.0505877 
0.61125 0.0528386 
0.6125 0.0548557 
0.61375 0.0566293 
0.615 0.0581512 
0.61625 0.0594141 
0.6175 0.0604122 
0.61875 0.0611406 
0.62 0.0615956 
0.62125 0.0617749 
0.6225 0.0616772 
0.62375 0.0613024 
0.625 0.0606517 
0.62625 0.0597273 
0.6275 0.0585325 
0.62875 0.0570717 
0.63 0.0553506 
0.63125 0.0533755 
0.6325 0.0511541 
0.63375 0.0486949 
0.635 0.0460073 
0.63625 0.0431016 
0.6375 0.0399889 
0.63875 0.0366811 
0.64 0.0331909 
0.64125 0.0295316 
0.6425 0.0257171 
0.64375 0.0217619 
0.645 0.0176812 
0.64625 0.0134903 
0.6475 0.00920523 
0.64875 0.00484216 
0.65 0.000417628 
0.65125 -0.00405161 
0.6525 -0.00854864 
0.65375 -0.0130564 
0.655 -0.0175579 
0.65625 -0.0220361 
0.6575 -0.0264739 
0.65875 -0.0308545 
0.66 -0.0351611 
0.66125 -0.0393775 
0.6625 -0.0434874 
0.66375 -0.0474749 
0.665 -0.0513248 
0.66625 -0.055022 
0.6675 -0.0585521 
0.66875 -0.0619012 
0.67 -0.0650559 
0.67125 -0.0680035 
0.6725 -0.070732 
0.67375 -0.0732301 
0.675 -0.0754871 
0.67625 -0.0774933 
0.6775 -0.0792398 
0.67875 -0.0807183 
0.68 -0.0819216 
0.68125 -0.0828432 
0.6825 -0.0834778 
0.68375 -0.0838207 
0.685 -0.0838684 
0.68625 -0.0836183 
0.6875 -0.0830685 
0.68875 -0.0822185 
0.69 -0.0810686 
0.69125 -0.07962 
0.6925 -0.0778749 
0.69375 -0.0758367 
0.695 -0.0735095 
0.69625 -0.0708984 
0.6975 -0.0680097 
0.69875 -0.0648505 
0.7 -0.0614286 
0.70125 -0.0577529 
0.7025 -0.0538334 
0.70375 -0.0496805 
0.705 -0.0453058 
0.70625 -0.0407215 
0.7075 -0.0359407 
0.70875 -0.030977 
0.71 -0.0258451 
0.71125 -0.0205599 
0.7125 -0.0151373 
