# This file was generated by the deal.II library.
# Date =  2020/4/29
# Time =  23:43:07
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_12> 
0.715 0.0467232 
0.71625 0.0499915 
0.7175 0.0532208 
0.71875 0.0564063 
0.72 0.0595433 
0.72125 0.0626271 
0.7225 0.065653 
0.72375 0.0686164 
0.725 0.0715127 
0.72625 0.0743373 
0.7275 0.0770858 
0.72875 0.0797535 
0.73 0.0823363 
0.73125 0.0848298 
0.7325 0.0872296 
0.73375 0.0895317 
0.735 0.091732 
0.73625 0.0938265 
0.7375 0.0958112 
0.73875 0.0976824 
0.74 0.0994364 
0.74125 0.101069 
0.7425 0.102578 
0.74375 0.103959 
0.745 0.105209 
0.74625 0.106325 
0.7475 0.107304 
0.74875 0.108144 
0.75 0.10884 
0.75125 0.109391 
0.7525 0.109795 
0.75375 0.110049 
0.755 0.11015 
0.75625 0.110098 
0.7575 0.10989 
0.75875 0.109525 
0.76 0.109001 
0.76125 0.108316 
0.7625 0.107471 
0.76375 0.106463 
0.765 0.105293 
0.76625 0.103959 
0.7675 0.102462 
0.76875 0.1008 
0.77 0.0989754 
0.77125 0.0969868 
0.7725 0.0948352 
0.77375 0.0925211 
0.775 0.0900456 
0.77625 0.0874096 
0.7775 0.0846145 
0.77875 0.0816617 
0.78 0.078553 
0.78125 0.0752904 
0.7825 0.0718761 
0.78375 0.0683123 
0.785 0.0646018 
0.78625 0.0607473 
0.7875 0.056752 
0.78875 0.0526191 
0.79 0.0483522 
0.79125 0.0439549 
0.7925 0.0394312 
0.79375 0.0347854 
0.795 0.0300218 
0.79625 0.0251451 
0.7975 0.0201601 
0.79875 0.015072 
0.8 0.00988611 
0.80125 0.00460788 
0.8025 -0.000756902 
0.80375 -0.00620225 
0.805 -0.011722 
0.80625 -0.0173097 
0.8075 -0.0229587 
0.80875 -0.0286622 
0.81 -0.0344133 
0.81125 -0.0402045 
0.8125 -0.0460286 
0.81375 -0.0518778 
0.815 -0.0577443 
0.81625 -0.06362 
0.8175 -0.0694969 
0.81875 -0.0753664 
0.82 -0.08122 
0.82125 -0.0870489 
0.8225 -0.0928443 
0.82375 -0.098597 
0.825 -0.104298 
0.82625 -0.109937 
0.8275 -0.115506 
0.82875 -0.120994 
0.83 -0.126392 
0.83125 -0.13169 
0.8325 -0.136878 
0.83375 -0.141945 
0.835 -0.146882 
0.83625 -0.151677 
0.8375 -0.156322 
0.83875 -0.160804 
0.84 -0.165114 
0.84125 -0.169241 
0.8425 -0.173174 
0.84375 -0.176902 
0.845 -0.180415 
0.84625 -0.183702 
0.8475 -0.186752 
0.84875 -0.189555 
0.85 -0.1921 
0.85125 -0.194375 
0.8525 -0.196371 
0.85375 -0.198076 
0.855 -0.19948 
0.85625 -0.200573 
0.8575 -0.201345 
0.85875 -0.201784 
0.86 -0.201881 
0.86125 -0.201625 
0.8625 -0.201008 
0.86375 -0.200018 
0.865 -0.198648 
0.86625 -0.196886 
0.8675 -0.194725 
0.86875 -0.192155 
0.87 -0.189167 
0.87125 -0.185754 
0.8725 -0.181907 
0.87375 -0.177618 
0.875 -0.17288 
0.87625 -0.167686 
0.8775 -0.162029 
0.87875 -0.155903 
0.88 -0.149301 
0.88125 -0.142218 
0.8825 -0.134649 
0.88375 -0.126589 
0.885 -0.118035 
0.88625 -0.108982 
0.8875 -0.0994268 
0.88875 -0.0893676 
0.89 -0.0788021 
0.89125 -0.0677288 
0.8925 -0.056147 
0.89375 -0.0440566 
0.895 -0.0314581 
0.89625 -0.0183527 
0.8975 -0.00474253 
0.89875 0.00936982 
0.9 0.0239808 
0.90125 0.039086 
0.9025 0.0546803 
0.90375 0.0707577 
0.905 0.0873113 
0.90625 0.104333 
0.9075 0.121814 
0.90875 0.139745 
0.91 0.158115 
0.91125 0.176912 
0.9125 0.196123 
0.91375 0.215733 
0.915 0.235729 
0.91625 0.256093 
0.9175 0.276807 
0.91875 0.297853 
0.92 0.319212 
0.92125 0.34086 
0.9225 0.362776 
0.92375 0.384935 
0.925 0.407312 
0.92625 0.429879 
0.9275 0.452608 
0.92875 0.475469 
0.93 0.49843 
0.93125 0.521458 
0.9325 0.544517 
0.93375 0.567572 
0.935 0.590582 
0.93625 0.613509 
0.9375 0.636311 
0.93875 0.658942 
0.94 0.681358 
0.94125 0.703511 
0.9425 0.72535 
0.94375 0.746824 
0.945 0.767879 
0.94625 0.788458 
0.9475 0.808505 
0.94875 0.827957 
0.95 0.846752 
0.95125 0.864825 
0.9525 0.882109 
0.95375 0.898534 
0.955 0.914026 
0.95625 0.928512 
0.9575 0.941913 
0.95875 0.95415 
0.96 0.965139 
0.96125 0.974795 
0.9625 0.983029 
0.96375 0.989751 
0.965 0.994866 
0.96625 0.998277 
0.9675 0.999883 
0.96875 0.999582 
0.97 0.997267 
0.97125 0.992829 
0.9725 0.986154 
0.97375 0.977127 
0.975 0.965628 
0.97625 0.951535 
0.9775 0.93472 
0.97875 0.915054 
0.98 0.892404 
0.98125 0.866631 
0.9825 0.837595 
0.98375 0.805151 
0.985 0.769151 
0.98625 0.729441 
0.9875 0.685865 
0.98875 0.638263 
0.99 0.586469 
0.99125 0.530313 
0.9925 0.469624 
0.99375 0.404223 
0.995 0.333927 
0.99625 0.258551 
0.9975 0.177902 
0.99875 0.0917855 
1 0 


