# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_2> 
0.74625 0.999775 
0.7475 0.9999 
0.74875 0.999975 
0.75 1 
0.75125 0.999975 
0.7525 0.9999 
0.75375 0.999775 
0.755 0.9996 
0.75625 0.999375 
0.7575 0.9991 
0.75875 0.998775 
0.76 0.9984 
0.76125 0.997975 
0.7625 0.9975 
0.76375 0.996975 
0.765 0.9964 
0.76625 0.995775 
0.7675 0.9951 
0.76875 0.994375 
0.77 0.9936 
0.77125 0.992775 
0.7725 0.9919 
0.77375 0.990975 
0.775 0.99 
0.77625 0.988975 
0.7775 0.9879 
0.77875 0.986775 
0.78 0.9856 
0.78125 0.984375 
0.7825 0.9831 
0.78375 0.981775 
0.785 0.9804 
0.78625 0.978975 
0.7875 0.9775 
0.78875 0.975975 
0.79 0.9744 
0.79125 0.972775 
0.7925 0.9711 
0.79375 0.969375 
0.795 0.9676 
0.79625 0.965775 
0.7975 0.9639 
0.79875 0.961975 
0.8 0.96 
0.80125 0.957975 
0.8025 0.9559 
0.80375 0.953775 
0.805 0.9516 
0.80625 0.949375 
0.8075 0.9471 
0.80875 0.944775 
0.81 0.9424 
0.81125 0.939975 
0.8125 0.9375 
0.81375 0.934975 
0.815 0.9324 
0.81625 0.929775 
0.8175 0.9271 
0.81875 0.924375 
0.82 0.9216 
0.82125 0.918775 
0.8225 0.9159 
0.82375 0.912975 
0.825 0.91 
0.82625 0.906975 
0.8275 0.9039 
0.82875 0.900775 
0.83 0.8976 
0.83125 0.894375 
0.8325 0.8911 
0.83375 0.887775 
0.835 0.8844 
0.83625 0.880975 
0.8375 0.8775 
0.83875 0.873975 
0.84 0.8704 
0.84125 0.866775 
0.8425 0.8631 
0.84375 0.859375 
0.845 0.8556 
0.84625 0.851775 
0.8475 0.8479 
0.84875 0.843975 
0.85 0.84 
0.85125 0.835975 
0.8525 0.8319 
0.85375 0.827775 
0.855 0.8236 
0.85625 0.819375 
0.8575 0.8151 
0.85875 0.810775 
0.86 0.8064 
0.86125 0.801975 
0.8625 0.7975 
0.86375 0.792975 
0.865 0.7884 
0.86625 0.783775 
0.8675 0.7791 
0.86875 0.774375 
0.87 0.7696 
0.87125 0.764775 
0.8725 0.7599 
0.87375 0.754975 
0.875 0.75 
0.87625 0.744975 
0.8775 0.7399 
0.87875 0.734775 
0.88 0.7296 
0.88125 0.724375 
0.8825 0.7191 
0.88375 0.713775 
0.885 0.7084 
0.88625 0.702975 
0.8875 0.6975 
0.88875 0.691975 
0.89 0.6864 
0.89125 0.680775 
0.8925 0.6751 
0.89375 0.669375 
0.895 0.6636 
0.89625 0.657775 
0.8975 0.6519 
0.89875 0.645975 
0.9 0.64 
0.90125 0.633975 
0.9025 0.6279 
0.90375 0.621775 
0.905 0.6156 
0.90625 0.609375 
0.9075 0.6031 
0.90875 0.596775 
0.91 0.5904 
0.91125 0.583975 
0.9125 0.5775 
0.91375 0.570975 
0.915 0.5644 
0.91625 0.557775 
0.9175 0.5511 
0.91875 0.544375 
0.92 0.5376 
0.92125 0.530775 
0.9225 0.5239 
0.92375 0.516975 
0.925 0.51 
0.92625 0.502975 
0.9275 0.4959 
0.92875 0.488775 
0.93 0.4816 
0.93125 0.474375 
0.9325 0.4671 
0.93375 0.459775 
0.935 0.4524 
0.93625 0.444975 
0.9375 0.4375 
0.93875 0.429975 
0.94 0.4224 
0.94125 0.414775 
0.9425 0.4071 
0.94375 0.399375 
0.945 0.3916 
0.94625 0.383775 
0.9475 0.3759 
0.94875 0.367975 
0.95 0.36 
0.95125 0.351975 
0.9525 0.3439 
0.95375 0.335775 
0.955 0.3276 
0.95625 0.319375 
0.9575 0.3111 
0.95875 0.302775 
0.96 0.2944 
0.96125 0.285975 
0.9625 0.2775 
0.96375 0.268975 
0.965 0.2604 
0.96625 0.251775 
0.9675 0.2431 
0.96875 0.234375 
0.97 0.2256 
0.97125 0.216775 
0.9725 0.2079 
0.97375 0.198975 
0.975 0.19 
0.97625 0.180975 
0.9775 0.1719 
0.97875 0.162775 
0.98 0.1536 
0.98125 0.144375 
0.9825 0.1351 
0.98375 0.125775 
0.985 0.1164 
0.98625 0.106975 
0.9875 0.0975 
0.98875 0.087975 
0.99 0.0784 
0.99125 0.068775 
0.9925 0.0591 
0.99375 0.049375 
0.995 0.0396 
0.99625 0.029775 
0.9975 0.0199 
0.99875 0.009975 
1 0 


