# This file was generated by the deal.II library.
# Date =  2020/5/1
# Time =  12:41:43
#
# For a description of the GNUPLOT format see the GNUPLOT manual.
#
# <x> <phi_2> 
0 0 
0.00125 0 
0.0025 0 
0.00375 0 
0.005 0 
0.00625 0 
0.0075 0 
0.00875 0 
0.01 0 
0.01125 0 
0.0125 0 
0.01375 0 
0.015 0 
0.01625 0 
0.0175 0 
0.01875 0 
0.02 0 
0.02125 0 
0.0225 0 
0.02375 0 
0.025 0 
0.02625 0 
0.0275 0 
0.02875 0 
0.03 0 
0.03125 0 
0.0325 0 
0.03375 0 
0.035 0 
0.03625 0 
0.0375 0 
0.03875 0 
0.04 0 
0.04125 0 
0.0425 0 
0.04375 0 
0.045 0 
0.04625 0 
0.0475 0 
0.04875 0 
0.05 0 
0.05125 0 
0.0525 0 
0.05375 0 
0.055 0 
0.05625 0 
0.0575 0 
0.05875 0 
0.06 0 
0.06125 0 
0.0625 0 
0.06375 0 
0.065 0 
0.06625 0 
0.0675 0 
0.06875 0 
0.07 0 
0.07125 0 
0.0725 0 
0.07375 0 
0.075 0 
0.07625 0 
0.0775 0 
0.07875 0 
0.08 0 
0.08125 0 
0.0825 0 
0.08375 0 
0.085 0 
0.08625 0 
0.0875 0 
0.08875 0 
0.09 0 
0.09125 0 
0.0925 0 
0.09375 0 
0.095 0 
0.09625 0 
0.0975 0 
0.09875 0 
0.1 0 
0.10125 0 
0.1025 0 
0.10375 0 
0.105 0 
0.10625 0 
0.1075 0 
0.10875 0 
0.11 0 
0.11125 0 
0.1125 0 
0.11375 0 
0.115 0 
0.11625 0 
0.1175 0 
0.11875 0 
0.12 0 
0.12125 0 
0.1225 0 
0.12375 0 
0.125 0 
0.12625 0 
0.1275 0 
0.12875 0 
0.13 0 
0.13125 0 
0.1325 0 
0.13375 0 
0.135 0 
0.13625 0 
0.1375 0 
0.13875 0 
0.14 0 
0.14125 0 
0.1425 0 
0.14375 0 
0.145 0 
0.14625 0 
0.1475 0 
0.14875 0 
0.15 0 
0.15125 0 
0.1525 0 
0.15375 0 
0.155 0 
0.15625 0 
0.1575 0 
0.15875 0 
0.16 0 
0.16125 0 
0.1625 0 
0.16375 0 
0.165 0 
0.16625 0 
0.1675 0 
0.16875 0 
0.17 0 
0.17125 0 
0.1725 0 
0.17375 0 
0.175 0 
0.17625 0 
0.1775 0 
0.17875 0 
0.18 0 
0.18125 0 
0.1825 0 
0.18375 0 
0.185 0 
0.18625 0 
0.1875 0 
0.18875 0 
0.19 0 
0.19125 0 
0.1925 0 
0.19375 0 
0.195 0 
0.19625 0 
0.1975 0 
0.19875 0 
0.2 0 
0.20125 0 
0.2025 0 
0.20375 0 
0.205 0 
0.20625 0 
0.2075 0 
0.20875 0 
0.21 0 
0.21125 0 
0.2125 0 
0.21375 0 
0.215 0 
0.21625 0 
0.2175 0 
0.21875 0 
0.22 0 
0.22125 0 
0.2225 0 
0.22375 0 
0.225 0 
0.22625 0 
0.2275 0 
0.22875 0 
0.23 0 
0.23125 0 
0.2325 0 
0.23375 0 
0.235 0 
0.23625 0 
0.2375 0 
0.23875 0 
0.24 0 
0.24125 0 
0.2425 0 
0.24375 0 
0.245 0 
0.24625 0 
0.2475 0 
0.24875 0 
0.25 0 
0.25125 0 
0.2525 0 
0.25375 0 
0.255 0 
0.25625 0 
0.2575 0 
0.25875 0 
0.26 0 
0.26125 0 
0.2625 0 
0.26375 0 
0.265 0 
0.26625 0 
0.2675 0 
0.26875 0 
0.27 0 
0.27125 0 
0.2725 0 
0.27375 0 
0.275 0 
0.27625 0 
0.2775 0 
0.27875 0 
0.28 0 
0.28125 0 
0.2825 0 
0.28375 0 
0.285 0 
0.28625 0 
0.2875 0 
0.28875 0 
0.29 0 
0.29125 0 
0.2925 0 
0.29375 0 
0.295 0 
0.29625 0 
0.2975 0 
0.29875 0 
0.3 0 
0.30125 0 
0.3025 0 
0.30375 0 
0.305 0 
0.30625 0 
0.3075 0 
0.30875 0 
0.31 0 
0.31125 0 
0.3125 0 
0.31375 0 
0.315 0 
0.31625 0 
0.3175 0 
0.31875 0 
0.32 0 
0.32125 0 
0.3225 0 
0.32375 0 
0.325 0 
0.32625 0 
0.3275 0 
0.32875 0 
0.33 0 
0.33125 0 
0.3325 0 
0.33375 0 
0.335 0 
0.33625 0 
0.3375 0 
0.33875 0 
0.34 0 
0.34125 0 
0.3425 0 
0.34375 0 
0.345 0 
0.34625 0 
0.3475 0 
0.34875 0 
0.35 0 
0.35125 0 
0.3525 0 
0.35375 0 
0.355 0 
0.35625 0 
0.3575 0 
0.35875 0 
0.36 0 
0.36125 0 
0.3625 0 
0.36375 0 
0.365 0 
0.36625 0 
0.3675 0 
0.36875 0 
0.37 0 
0.37125 0 
0.3725 0 
0.37375 0 
0.375 0 
0.37625 0 
0.3775 0 
0.37875 0 
0.38 0 
0.38125 0 
0.3825 0 
0.38375 0 
0.385 0 
0.38625 0 
0.3875 0 
0.38875 0 
0.39 0 
0.39125 0 
0.3925 0 
0.39375 0 
0.395 0 
0.39625 0 
0.3975 0 
0.39875 0 
0.4 0 
0.40125 0 
0.4025 0 
0.40375 0 
0.405 0 
0.40625 0 
0.4075 0 
0.40875 0 
0.41 0 
0.41125 0 
0.4125 0 
0.41375 0 
0.415 0 
0.41625 0 
0.4175 0 
0.41875 0 
0.42 0 
0.42125 0 
0.4225 0 
0.42375 0 
0.425 0 
0.42625 0 
0.4275 0 
0.42875 0 
0.43 0 
0.43125 0 
0.4325 0 
0.43375 0 
0.435 0 
0.43625 0 
0.4375 0 
0.43875 0 
0.44 0 
0.44125 0 
0.4425 0 
0.44375 0 
0.445 0 
0.44625 0 
0.4475 0 
0.44875 0 
0.45 0 
0.45125 0 
0.4525 0 
0.45375 0 
0.455 0 
0.45625 0 
0.4575 0 
0.45875 0 
0.46 0 
0.46125 0 
0.4625 0 
0.46375 0 
0.465 0 
0.46625 0 
0.4675 0 
0.46875 0 
0.47 0 
0.47125 0 
0.4725 0 
0.47375 0 
0.475 0 
0.47625 0 
0.4775 0 
0.47875 0 
0.48 0 
0.48125 0 
0.4825 0 
0.48375 0 
0.485 0 
0.48625 0 
0.4875 0 
0.48875 0 
0.49 0 
0.49125 0 
0.4925 0 
0.49375 0 
0.495 0 
0.49625 0 
0.4975 0 
0.49875 0 
0.5 0 


0.5 0 
0.50125 0.009975 
0.5025 0.0199 
0.50375 0.029775 
0.505 0.0396 
0.50625 0.049375 
0.5075 0.0591 
0.50875 0.068775 
0.51 0.0784 
0.51125 0.087975 
0.5125 0.0975 
0.51375 0.106975 
0.515 0.1164 
0.51625 0.125775 
0.5175 0.1351 
0.51875 0.144375 
0.52 0.1536 
0.52125 0.162775 
0.5225 0.1719 
0.52375 0.180975 
0.525 0.19 
0.52625 0.198975 
0.5275 0.2079 
0.52875 0.216775 
0.53 0.2256 
0.53125 0.234375 
0.5325 0.2431 
0.53375 0.251775 
0.535 0.2604 
0.53625 0.268975 
0.5375 0.2775 
0.53875 0.285975 
0.54 0.2944 
0.54125 0.302775 
0.5425 0.3111 
0.54375 0.319375 
0.545 0.3276 
0.54625 0.335775 
0.5475 0.3439 
0.54875 0.351975 
0.55 0.36 
0.55125 0.367975 
0.5525 0.3759 
0.55375 0.383775 
0.555 0.3916 
0.55625 0.399375 
0.5575 0.4071 
0.55875 0.414775 
0.56 0.4224 
0.56125 0.429975 
0.5625 0.4375 
0.56375 0.444975 
0.565 0.4524 
0.56625 0.459775 
0.5675 0.4671 
0.56875 0.474375 
0.57 0.4816 
0.57125 0.488775 
0.5725 0.4959 
0.57375 0.502975 
0.575 0.51 
0.57625 0.516975 
0.5775 0.5239 
0.57875 0.530775 
0.58 0.5376 
0.58125 0.544375 
0.5825 0.5511 
0.58375 0.557775 
0.585 0.5644 
0.58625 0.570975 
0.5875 0.5775 
0.58875 0.583975 
0.59 0.5904 
0.59125 0.596775 
0.5925 0.6031 
0.59375 0.609375 
0.595 0.6156 
0.59625 0.621775 
0.5975 0.6279 
0.59875 0.633975 
0.6 0.64 
0.60125 0.645975 
0.6025 0.6519 
0.60375 0.657775 
0.605 0.6636 
0.60625 0.669375 
0.6075 0.6751 
0.60875 0.680775 
0.61 0.6864 
0.61125 0.691975 
0.6125 0.6975 
0.61375 0.702975 
0.615 0.7084 
0.61625 0.713775 
0.6175 0.7191 
0.61875 0.724375 
0.62 0.7296 
0.62125 0.734775 
0.6225 0.7399 
0.62375 0.744975 
0.625 0.75 
0.62625 0.754975 
0.6275 0.7599 
0.62875 0.764775 
0.63 0.7696 
0.63125 0.774375 
0.6325 0.7791 
0.63375 0.783775 
0.635 0.7884 
0.63625 0.792975 
0.6375 0.7975 
0.63875 0.801975 
0.64 0.8064 
0.64125 0.810775 
0.6425 0.8151 
0.64375 0.819375 
0.645 0.8236 
0.64625 0.827775 
0.6475 0.8319 
0.64875 0.835975 
0.65 0.84 
0.65125 0.843975 
0.6525 0.8479 
0.65375 0.851775 
0.655 0.8556 
0.65625 0.859375 
0.6575 0.8631 
0.65875 0.866775 
0.66 0.8704 
0.66125 0.873975 
0.6625 0.8775 
0.66375 0.880975 
0.665 0.8844 
0.66625 0.887775 
0.6675 0.8911 
0.66875 0.894375 
0.67 0.8976 
0.67125 0.900775 
0.6725 0.9039 
0.67375 0.906975 
0.675 0.91 
0.67625 0.912975 
0.6775 0.9159 
0.67875 0.918775 
0.68 0.9216 
0.68125 0.924375 
0.6825 0.9271 
0.68375 0.929775 
0.685 0.9324 
0.68625 0.934975 
0.6875 0.9375 
0.68875 0.939975 
0.69 0.9424 
0.69125 0.944775 
0.6925 0.9471 
0.69375 0.949375 
0.695 0.9516 
0.69625 0.953775 
0.6975 0.9559 
0.69875 0.957975 
0.7 0.96 
0.70125 0.961975 
0.7025 0.9639 
0.70375 0.965775 
0.705 0.9676 
0.70625 0.969375 
0.7075 0.9711 
0.70875 0.972775 
0.71 0.9744 
0.71125 0.975975 
0.7125 0.9775 
0.71375 0.978975 
0.715 0.9804 
0.71625 0.981775 
0.7175 0.9831 
0.71875 0.984375 
0.72 0.9856 
0.72125 0.986775 
0.7225 0.9879 
0.72375 0.988975 
0.725 0.99 
0.72625 0.990975 
0.7275 0.9919 
0.72875 0.992775 
0.73 0.9936 
0.73125 0.994375 
0.7325 0.9951 
0.73375 0.995775 
0.735 0.9964 
0.73625 0.996975 
0.7375 0.9975 
0.73875 0.997975 
0.74 0.9984 
0.74125 0.998775 
0.7425 0.9991 
0.74375 0.999375 
0.745 0.9996 
